X  [mm],Y  [mm],Z  [mm],U(95)  [mm],U(95) X  [mm],U(95) Y  [mm],U(95) Z  [mm],Tilt  [deg],Q0 ,Q1 ,Q2 ,Q3 ,Image RMS  [µm],Target,Temperature  [°C],Pressure  [mBar],Humidity  [%],Time Stamp,OTG Applied,Delete
266.533,-3377.271,-46.286,0.007,0.005,0,0.004,9.5792,0.065169,-0.062052,0.642953,0.760601,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:04:36.052,FALSE,
276.377,-3370.441,-46.311,0.005,0.002,0,0.004,9.6536,0.065212,-0.062029,0.642943,0.760608,0.18,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:04:41.812,FALSE,
286.13,-3363.275,-46.29,0.006,0.005,0.001,0.005,9.7317,0.06515,-0.061956,0.642921,0.760638,0.18,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:04:47.912,FALSE,
295.762,-3355.787,-46.344,0.004,0.003,0,0.003,9.8054,0.065139,-0.061956,0.642925,0.760635,0.15,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:04:53.652,FALSE,
305.246,-3347.986,-46.413,0.006,0.003,0,0.005,9.8754,0.065121,-0.061993,0.642953,0.76061,0.23,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:04:59.652,FALSE,
314.624,-3339.833,-46.475,0.002,0.001,0,0.002,9.9497,0.065123,-0.06206,0.642957,0.760601,0.12,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:05:05.652,FALSE,
323.919,-3331.398,-46.485,0.004,0.003,0,0.002,10.0352,0.065087,-0.062045,0.642917,0.760639,0.24,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:05:11.632,FALSE,
333.105,-3322.626,-46.501,0.004,0.002,0,0.003,10.1263,0.065043,-0.061958,0.642877,0.760684,0.25,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:05:17.632,FALSE,
328.138,-3322.784,-34.287,0.004,0.003,0,0.003,10.2654,0.065013,-0.061888,0.642911,0.760663,0.25,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:05:23.532,FALSE,
319.13,-3331.52,-34.284,0.006,0.004,0.001,0.004,10.1755,0.064992,-0.061979,0.642949,0.760626,0.18,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:05:29.712,FALSE,
310.048,-3339.979,-34.234,0.007,0.003,0.001,0.006,10.0982,0.065063,-0.062013,0.64296,0.760607,0.17,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:05:35.532,FALSE,
300.867,-3348.11,-34.198,0.005,0.003,0,0.003,10.0227,0.065069,-0.061958,0.642989,0.760587,0.14,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:05:41.532,FALSE,
291.556,-3355.904,-34.133,0.001,0.001,0,0.001,9.9547,0.065069,-0.061897,0.642976,0.760603,0.13,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:05:47.512,FALSE,
282.124,-3363.378,-34.068,0.006,0.004,0,0.005,9.8875,0.065028,-0.061835,0.642962,0.760624,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:05:53.512,FALSE,
272.593,-3370.544,-34.09,0.003,0.002,0,0.002,9.8124,0.065042,-0.061869,0.64299,0.760596,0.3,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:05:59.752,FALSE,
262.915,-3377.363,-34.034,0.004,0.002,0,0.003,9.742,0.065043,-0.061955,0.642985,0.760593,0.25,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:06:05.332,FALSE,
253.152,-3383.86,-33.994,0.006,0.005,0.001,0.003,9.6793,0.065003,-0.061932,0.642969,0.760612,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:06:11.452,FALSE,
243.343,-3390.013,-33.979,0.006,0.005,0.001,0.003,9.6186,0.065048,-0.061947,0.64296,0.760614,0.26,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:06:17.112,FALSE,
233.436,-3395.821,-33.925,0.006,0.005,0.001,0.004,9.5655,0.06503,-0.061932,0.642914,0.760656,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:06:23.152,FALSE,
223.414,-3401.282,-33.919,0.006,0.004,0,0.004,9.5048,0.064936,-0.061898,0.64293,0.760653,0.29,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:06:28.832,FALSE,
213.32,-3406.388,-33.897,0.005,0.005,0,0.003,9.4463,0.064912,-0.061972,0.64293,0.760649,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:06:34.632,FALSE,
203.154,-3411.143,-33.892,0.005,0.004,0,0.004,9.3901,0.064961,-0.062044,0.642946,0.760625,0.15,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:06:40.432,FALSE,
193.002,-3415.554,-33.891,0.004,0.004,0,0.002,9.3409,0.065011,-0.062013,0.642963,0.760609,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:06:46.232,FALSE,
182.711,-3419.595,-33.818,0.009,0.008,0,0.005,9.298,0.065035,-0.06205,0.642938,0.760625,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:06:51.952,FALSE,
172.351,-3423.274,-33.789,0.007,0.006,0,0.003,9.2497,0.065101,-0.06211,0.642967,0.76059,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:06:57.672,FALSE,
161.938,-3426.622,-33.78,0.004,0.003,0,0.003,9.2048,0.065097,-0.062145,0.642988,0.76057,0.17,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:07:03.432,FALSE,
151.47,-3429.606,-33.812,0.003,0.003,0,0.002,9.1615,0.065043,-0.062103,0.643028,0.760544,0.16,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:07:09.192,FALSE,
140.979,-3432.23,-33.823,0.004,0.002,0,0.003,9.1267,0.064977,-0.062014,0.643042,0.760546,0.16,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:07:15.012,FALSE,
130.48,-3434.499,-33.804,0.003,0.002,0,0.002,9.0986,0.06507,-0.062013,0.643031,0.760547,0.13,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:07:20.752,FALSE,
119.851,-3436.39,-33.806,0.003,0.002,0,0.002,9.0705,0.065096,-0.062122,0.643011,0.760553,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:07:26.552,FALSE,
109.254,-3437.918,-33.803,0.004,0.003,0,0.002,9.0482,0.065027,-0.062087,0.642995,0.760575,0.16,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:07:32.372,FALSE,
98.607,-3439.09,-33.797,0.004,0.002,0,0.003,9.0252,0.064949,-0.062044,0.64301,0.760573,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:07:38.232,FALSE,
87.945,-3439.889,-33.799,0.006,0.005,0,0.004,9.0042,0.064967,-0.062084,0.643024,0.760556,0.24,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:07:43.932,FALSE,
77.256,-3440.333,-33.813,0.003,0.002,0,0.002,8.9867,0.065026,-0.062195,0.643029,0.760537,0.18,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:07:50.052,FALSE,
66.569,-3440.412,-33.83,0.004,0.003,0,0.003,8.969,0.065106,-0.062292,0.643062,0.760495,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:07:55.492,FALSE,
55.88,-3440.121,-33.845,0.004,0.003,0,0.002,8.9572,0.065086,-0.062205,0.643099,0.760473,0.18,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:08:01.272,FALSE,
45.207,-3439.468,-33.863,0.004,0.002,0,0.003,8.9503,0.065031,-0.06215,0.64312,0.760464,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:08:07.332,FALSE,
34.502,-3438.449,-33.877,0.006,0.004,0,0.005,8.948,0.065063,-0.0622,0.643123,0.760454,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:08:13.572,FALSE,
23.806,-3437.068,-33.881,0.006,0.005,0,0.003,8.9536,0.065101,-0.062205,0.643102,0.760468,0.33,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:08:18.652,FALSE,
13.165,-3435.313,-33.866,0.004,0.003,0,0.003,8.9651,0.065103,-0.062165,0.643071,0.760498,0.24,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:08:24.432,FALSE,
2.485,-3433.191,-33.873,0.006,0.005,0,0.004,8.975,0.06503,-0.062162,0.64307,0.760506,0.25,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:08:30.272,FALSE,
-8.177,-3430.708,-33.897,0.006,0.004,0,0.004,8.9859,0.064961,-0.062197,0.643082,0.760498,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:08:35.992,FALSE,
-18.823,-3427.884,-33.956,0.003,0.001,0,0.003,8.9956,0.064987,-0.062286,0.643117,0.760459,0.14,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:08:41.752,FALSE,
-29.394,-3424.701,-34.016,0.004,0.003,0,0.003,9.0082,0.065027,-0.062276,0.643158,0.760422,0.23,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:08:47.512,FALSE,
-39.96,-3421.143,-34.033,0.003,0.002,0,0.001,9.0287,0.065117,-0.062396,0.643167,0.760397,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:08:53.292,FALSE,
-50.431,-3417.228,-34.07,0.003,0.003,0,0.001,9.0511,0.065132,-0.062416,0.64319,0.760374,0.16,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:08:59.292,FALSE,
-60.862,-3412.951,-34.092,0.003,0.002,0,0.002,9.0798,0.065094,-0.062355,0.643198,0.760376,0.15,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:09:04.912,FALSE,
-71.276,-3408.335,-34.107,0.003,0.002,0,0.001,9.1113,0.065061,-0.0623,0.643208,0.760374,0.17,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:09:10.972,FALSE,
-81.615,-3403.364,-34.141,0.003,0.002,0,0.002,9.1462,0.065121,-0.062302,0.643206,0.760371,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:09:16.652,FALSE,
-91.913,-3398.04,-34.151,0.005,0.004,0,0.003,9.1884,0.065162,-0.062366,0.643182,0.760382,0.17,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:09:22.692,FALSE,
-102.206,-3392.371,-34.221,0.005,0.003,0,0.004,9.2324,0.065089,-0.062382,0.643174,0.760394,0.28,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:09:28.452,FALSE,
-112.345,-3386.359,-34.27,0.005,0.004,0,0.003,9.2766,0.065036,-0.062361,0.643181,0.760394,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:09:34.372,FALSE,
-122.39,-3379.984,-34.269,0.005,0.004,0,0.003,9.3244,0.064973,-0.062264,0.643184,0.760405,0.23,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:09:40.312,FALSE,
-132.361,-3373.303,-34.356,0.006,0.005,0,0.003,9.3667,0.064975,-0.06225,0.643229,0.760368,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:09:46.572,FALSE,
-142.352,-3366.297,-34.41,0.006,0.005,0,0.002,9.421,0.065032,-0.062398,0.643226,0.760354,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:09:52.372,FALSE,
-152.188,-3358.941,-34.451,0.005,0.004,0,0.002,9.4766,0.065063,-0.062463,0.643227,0.760345,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:09:58.232,FALSE,
-161.919,-3351.263,-34.518,0.007,0.005,0.001,0.005,9.5295,0.065123,-0.062524,0.643257,0.760309,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:10:04.252,FALSE,
-171.543,-3343.248,-34.517,0.004,0.004,0,0.002,9.5889,0.065154,-0.062509,0.643261,0.760304,0.14,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:10:10.332,FALSE,
-166.587,-3342.99,-22.346,0.004,0.004,0,0.002,9.7491,0.065162,-0.062542,0.643286,0.76028,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:10:16.292,FALSE,
-157.144,-3351.007,-22.292,0.005,0.004,0,0.003,9.6922,0.06522,-0.062627,0.643284,0.760269,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:10:22.392,FALSE,
-147.617,-3358.701,-22.172,0.002,0.002,0,0.001,9.6488,0.065176,-0.062603,0.643219,0.760331,0.18,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:10:28.152,FALSE,
-137.967,-3366.062,-22.171,0.003,0.002,0,0.002,9.5929,0.065132,-0.062513,0.643235,0.760328,0.24,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:10:34.132,FALSE,
-128.2,-3373.081,-22.146,0.005,0.004,0,0.003,9.5405,0.065109,-0.062405,0.643242,0.760333,0.31,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:10:40.092,FALSE,
-118.41,-3379.766,-22.022,0.006,0.004,0,0.004,9.5018,0.065195,-0.062479,0.643186,0.760367,0.14,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:10:46.712,FALSE,
-108.567,-3386.138,-21.999,0.008,0.005,0.001,0.005,9.4602,0.065227,-0.06254,0.643164,0.760378,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:10:52.012,FALSE,
-98.6,-3392.177,-21.953,0.004,0.003,0.001,0.002,9.4184,0.065178,-0.062489,0.643166,0.760385,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:10:57.912,FALSE,
-88.495,-3397.838,-21.918,0.005,0.003,0,0.004,9.3743,0.0652,-0.062412,0.643191,0.760368,0.18,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:11:03.952,FALSE,
-78.401,-3403.161,-21.898,0.003,0.002,0,0.003,9.3346,0.065207,-0.062392,0.64321,0.760353,0.25,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:11:09.772,FALSE,
-68.266,-3408.142,-21.859,0.006,0.005,0,0.004,9.3012,0.065147,-0.062358,0.643217,0.760355,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:11:15.592,FALSE,
-58.057,-3412.768,-21.845,0.005,0.004,0,0.003,9.2699,0.065166,-0.062415,0.643219,0.760347,0.17,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:11:21.672,FALSE,
-47.836,-3417.052,-21.842,0.006,0.005,0,0.004,9.2422,0.065187,-0.062466,0.643215,0.760344,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:11:27.432,FALSE,
-37.56,-3420.981,-21.798,0.007,0.005,0,0.004,9.2237,0.065161,-0.062444,0.64318,0.760378,0.25,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:11:33.072,FALSE,
-27.228,-3424.556,-21.768,0.01,0.009,0,0.005,9.2074,0.065099,-0.062368,0.643152,0.760413,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:11:38.852,FALSE,
-16.826,-3427.755,-21.719,0.008,0.006,0,0.004,9.1954,0.065079,-0.062358,0.643113,0.760448,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:11:44.592,FALSE,
-6.414,-3430.591,-21.649,0.008,0.005,0,0.006,9.1877,0.065134,-0.062352,0.643066,0.760484,0.3,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:11:50.352,FALSE,
4.027,-3433.066,-21.625,0.006,0.005,0,0.003,9.1751,0.065228,-0.062341,0.643069,0.760474,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:11:56.132,FALSE,
14.505,-3435.185,-21.614,0.004,0.003,0,0.003,9.1675,0.065195,-0.062265,0.643068,0.760484,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:12:01.912,FALSE,
24.958,-3436.949,-21.641,0.003,0.003,0,0.002,9.1569,0.065165,-0.06225,0.643101,0.76046,0.24,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:12:08.472,FALSE,
35.425,-3438.337,-21.641,0.005,0.003,0,0.004,9.15,0.065178,-0.062299,0.643127,0.760433,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:12:13.452,FALSE,
45.921,-3439.369,-21.645,0.005,0.005,0,0.002,9.1489,0.06515,-0.062249,0.643145,0.760424,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:12:19.572,FALSE,
56.387,-3440.031,-21.638,0.003,0.002,0,0.002,9.1534,0.065164,-0.062266,0.643143,0.760423,0.17,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:12:25.052,FALSE,
66.862,-3440.331,-21.622,0.007,0.006,0,0.004,9.165,0.06518,-0.062352,0.643106,0.760446,0.15,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:12:31.032,FALSE,
77.359,-3440.268,-21.592,0.007,0.004,0,0.006,9.184,0.065126,-0.062251,0.643066,0.760493,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:12:36.592,FALSE,
87.825,-3439.839,-21.583,0.005,0.003,0,0.004,9.2016,0.065064,-0.062149,0.643054,0.760516,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:12:42.372,FALSE,
98.249,-3439.064,-21.591,0.002,0.002,0,0.002,9.2195,0.065093,-0.062172,0.643047,0.760519,0.27,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:12:48.172,FALSE,
108.682,-3437.905,-21.589,0.005,0.003,0,0.004,9.2406,0.065216,-0.062261,0.643035,0.760511,0.26,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:12:54.292,FALSE,
119.068,-3436.382,-21.598,0.005,0.003,0,0.004,9.2635,0.065186,-0.062215,0.643045,0.760509,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:12:59.772,FALSE,
129.471,-3434.486,-21.575,0.009,0.009,0,0.004,9.2915,0.065207,-0.062147,0.643055,0.760504,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:13:05.512,FALSE,
139.769,-3432.224,-21.594,0.009,0.007,0,0.005,9.3187,0.065162,-0.062163,0.643063,0.7605,0.26,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:13:11.532,FALSE,
150.067,-3429.61,-21.585,0.01,0.008,0,0.006,9.3531,0.065149,-0.062173,0.64305,0.760511,0.31,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:13:17.112,FALSE,
160.337,-3426.64,-21.553,0.004,0.002,0,0.003,9.3936,0.065169,-0.062159,0.643027,0.76053,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:13:22.792,FALSE,
170.547,-3423.32,-21.575,0.005,0.004,0,0.003,9.4349,0.065196,-0.062149,0.643013,0.76054,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:13:28.552,FALSE,
180.679,-3419.652,-21.627,0.004,0.003,0,0.003,9.4787,0.065099,-0.062084,0.642995,0.760569,0.23,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:13:34.272,FALSE,
190.75,-3415.604,-21.675,0.004,0.003,0,0.003,9.5204,0.065054,-0.062056,0.64301,0.760562,0.17,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:13:40.012,FALSE,
200.717,-3411.189,-21.682,0.004,0.004,0,0.003,9.5682,0.065051,-0.062077,0.642996,0.760572,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:13:45.832,FALSE,
210.646,-3406.45,-21.685,0.005,0.004,0,0.003,9.6209,0.065121,-0.062106,0.642977,0.76058,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:13:51.592,FALSE,
220.534,-3401.355,-21.674,0.007,0.004,0,0.006,9.6801,0.065159,-0.062076,0.642945,0.760607,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:13:57.412,FALSE,
230.344,-3395.897,-21.689,0.007,0.005,0,0.004,9.7367,0.065188,-0.062065,0.64294,0.760609,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:14:03.252,FALSE,
240.09,-3390.102,-21.745,0.006,0.002,0,0.005,9.7884,0.065145,-0.062032,0.64298,0.760582,0.25,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:14:09.112,FALSE,
249.692,-3383.956,-21.744,0.004,0.003,0.001,0.002,9.8458,0.065156,-0.062048,0.642994,0.760568,0.15,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:14:15.332,FALSE,
259.22,-3377.483,-21.763,0.003,0.001,0,0.003,9.9097,0.065212,-0.062086,0.642976,0.760575,0.13,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:14:20.912,FALSE,
268.692,-3370.654,-21.815,0.004,0.003,0,0.002,9.9749,0.065147,-0.061982,0.642989,0.760578,0.14,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:14:26.992,FALSE,
278.054,-3363.499,-21.822,0.005,0.002,0,0.004,10.047,0.065153,-0.061941,0.642962,0.760604,0.24,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:14:32.752,FALSE,
287.254,-3356.038,-21.928,0.008,0.007,0.001,0.004,10.1061,0.065106,-0.061948,0.643006,0.76057,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:14:38.732,FALSE,
296.362,-3348.243,-21.958,0.003,0.002,0,0.003,10.1729,0.065132,-0.062056,0.642993,0.76057,0.14,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:14:44.692,FALSE,
305.388,-3340.123,-21.972,0.001,0.001,0,0.001,10.2473,0.065073,-0.062059,0.642958,0.760604,0.17,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:14:50.732,FALSE,
314.287,-3331.685,-22.048,0.002,0.002,0,0.001,10.3203,0.065029,-0.062009,0.642965,0.760607,0.54,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:14:56.852,FALSE,
323.093,-3322.912,-22.064,0.001,0.001,0,0.001,10.4037,0.064992,-0.061883,0.642946,0.760636,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:15:02.692,FALSE,
318.129,-3323.071,-9.864,0.002,0.002,0,0.001,10.546,0.065002,-0.061875,0.642983,0.760605,0.17,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:15:08.752,FALSE,
309.534,-3331.831,-9.804,0.002,0.002,0,0.001,10.469,0.064978,-0.061919,0.643004,0.760586,0.13,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:15:14.672,FALSE,
300.81,-3340.251,-9.721,0.005,0.002,0,0.005,10.4039,0.065004,-0.061973,0.642956,0.760619,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:15:20.652,FALSE,
291.959,-3348.367,-9.734,0.006,0.002,0,0.005,10.3265,0.065012,-0.061999,0.643011,0.76057,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:15:26.572,FALSE,
283.046,-3356.158,-9.712,0.004,0.003,0,0.002,10.2597,0.065059,-0.061968,0.643036,0.760547,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:15:32.552,FALSE,
274.067,-3363.61,-9.604,0.005,0.003,0,0.004,10.2051,0.06508,-0.06188,0.643007,0.760577,0.18,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:15:38.512,FALSE,
264.899,-3370.767,-9.551,0.004,0.003,0,0.003,10.1426,0.065024,-0.061863,0.642999,0.76059,0.31,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:15:44.452,FALSE,
255.604,-3377.564,-9.548,0.006,0.004,0,0.005,10.0726,0.065039,-0.061967,0.643029,0.760555,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:15:50.452,FALSE,
246.279,-3384.037,-9.545,0.003,0.003,0,0.002,10.0143,0.065049,-0.061947,0.643033,0.760552,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:15:56.552,FALSE,
236.868,-3390.182,-9.515,0.007,0.006,0.001,0.003,9.9607,0.065,-0.0619,0.643017,0.760574,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:16:02.272,FALSE,
227.323,-3395.965,-9.48,0.003,0.002,0,0.002,9.9103,0.065047,-0.061946,0.642983,0.760595,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:16:08.032,FALSE,
217.733,-3401.407,-9.448,0.006,0.004,0,0.003,9.8601,0.064976,-0.061926,0.642965,0.760618,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:16:13.992,FALSE,
208.05,-3406.501,-9.465,0.002,0.001,0,0.001,9.8032,0.064923,-0.061958,0.642996,0.760594,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:16:19.832,FALSE,
198.299,-3411.238,-9.453,0.006,0.003,0,0.005,9.754,0.064908,-0.061984,0.643001,0.760589,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:16:25.492,FALSE,
188.545,-3415.641,-9.402,0.004,0.004,0,0.002,9.7131,0.064974,-0.061997,0.642986,0.760594,0.24,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:16:31.252,FALSE,
178.676,-3419.68,-9.384,0.005,0.005,0,0.001,9.6701,0.065017,-0.06203,0.642991,0.760583,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:16:36.972,FALSE,
168.765,-3423.352,-9.359,0.003,0.003,0,0.001,9.629,0.065073,-0.062078,0.643001,0.760566,0.23,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:16:42.712,FALSE,
158.746,-3426.648,-9.341,0.005,0.004,0,0.002,9.5851,0.065093,-0.062154,0.643037,0.760529,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:16:48.472,FALSE,
148.71,-3429.609,-9.33,0.004,0.003,0,0.003,9.5497,0.065035,-0.062114,0.64305,0.760525,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:16:54.212,FALSE,
138.634,-3432.207,-9.343,0.01,0.007,0,0.008,9.5178,0.064991,-0.062048,0.643063,0.760524,0.32,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:16:59.952,FALSE,
128.572,-3434.456,-9.356,0.003,0.003,0,0.002,9.4902,0.065032,-0.061985,0.643072,0.760518,0.17,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:17:06.072,FALSE,
118.348,-3436.346,-9.357,0.007,0.005,0,0.005,9.4645,0.065066,-0.062107,0.643052,0.760522,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:17:11.472,FALSE,
108.172,-3437.863,-9.349,0.006,0.005,0,0.003,9.4442,0.065048,-0.06212,0.643034,0.760537,0.25,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:17:17.272,FALSE,
97.959,-3439.009,-9.347,0.005,0.004,0,0.002,9.4244,0.064961,-0.062074,0.643039,0.760545,0.16,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:17:23.052,FALSE,
87.734,-3439.798,-9.343,0.004,0.003,0,0.003,9.4052,0.064968,-0.062092,0.643055,0.760528,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:17:28.812,FALSE,
77.464,-3440.223,-9.364,0.007,0.004,0,0.006,9.3887,0.065018,-0.062205,0.64306,0.760511,0.23,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:17:34.692,FALSE,
67.2,-3440.279,-9.363,0.007,0.005,0,0.005,9.375,0.065089,-0.062305,0.643073,0.760486,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:17:40.372,FALSE,
56.926,-3439.971,-9.393,0.007,0.006,0,0.004,9.3606,0.065063,-0.062229,0.643127,0.760449,0.25,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:17:46.172,FALSE,
